geo,Country,Year,Income_per_Person,Total_GDP,GDP_per_Capita_Growth_(%),Total,Life_expectancy,Population
hrv,Croatia,2016,29472.9420983,121913480000.0,1.04376,total,78.0219512195122,4106867.0
hrv,Croatia,2017,30832.6147954,125772140000.0,1.04613,female,80.9,2094933.0
hrv,Croatia,2017,30832.6147954,125772140000.0,1.04613,male,74.9,1946474.0
hrv,Croatia,2017,30832.6147954,125772140000.0,1.04613,total,77.8268292682927,4041407.0
hrv,Croatia,2018,32037.4432691,128946950000.0,1.03908,female,81.4,2067643.0
hrv,Croatia,2018,32037.4432691,128946950000.0,1.03908,male,74.9,1921132.0
hrv,Croatia,2018,32037.4432691,128946950000.0,1.03908,total,78.0707317073171,3988775.0
hrv,Croatia,2019,33324.5662227,132842470000.0,1.04018,female,81.6,2047101.0
hrv,Croatia,2019,33324.5662227,132842470000.0,1.04018,male,75.4,1902289.0
hrv,Croatia,2019,33324.5662227,132842470000.0,1.04018,total,78.4243902439025,3949390.0
hrv,Croatia,2020,30617.5185079,121060850000.0,0.91877,female,80.9,2028487.0
hrv,Croatia,2020,30617.5185079,121060850000.0,0.91877,male,74.7,1885719.0
hrv,Croatia,2020,30617.5185079,121060850000.0,0.91877,total,77.7243902439024,3914206.0
hrv,Croatia,2021,36115.6178969,141739310000.0,1.17957,female,79.6,2009887.0
hrv,Croatia,2021,36115.6178969,141739310000.0,1.17957,male,73.4,1869094.0
hrv,Croatia,2021,36115.6178969,141739310000.0,1.17957,total,76.4243902439025,3878981.0
hrv,Croatia,2022,38887.5319464,151934980000.0,1.07675,female,80.7,1997208.0
hrv,Croatia,2022,38887.5319464,151934980000.0,1.07675,male,74.6,1858433.0
hrv,Croatia,2022,38887.5319464,151934980000.0,1.07675,total,77.5756097560976,3855641.0
hrv,Croatia,2023,40103.2185322,156242750000.0,1.03126,female,,1998511.0
hrv,Croatia,2023,40103.2185322,156242750000.0,1.03126,male,,1861175.0
hrv,Croatia,2023,40103.2185322,156242750000.0,1.03126,total,,3859686.0
cyp,Cyprus,1960,4248.69333728,2491816154.98,0.91046,female,67.933,298886.0
cyp,Cyprus,1960,4248.69333728,2491816154.98,0.91046,male,60.809,287604.0
cyp,Cyprus,1960,4248.69333728,2491816154.98,0.91046,total,64.187,586490.0
cyp,Cyprus,1961,4668.53816083,2780179834.66,1.09882,female,68.519,303405.0
cyp,Cyprus,1961,4668.53816083,2780179834.66,1.09882,male,61.464,292109.0
cyp,Cyprus,1961,4668.53816083,2780179834.66,1.09882,total,64.804,595514.0
cyp,Cyprus,1962,5143.39244971,3093575682.57,1.10171,female,69.083,306160.0
cyp,Cyprus,1962,5143.39244971,3093575682.57,1.10171,male,62.121,295306.0
cyp,Cyprus,1962,5143.39244971,3093575682.57,1.10171,total,65.424,601466.0
cyp,Cyprus,1963,5409.28201412,3284797321.27,1.0517,female,66.875,308828.0
cyp,Cyprus,1963,5409.28201412,3284797321.27,1.0517,male,58.151,298424.0
cyp,Cyprus,1963,5409.28201412,3284797321.27,1.0517,total,62.282,607252.0
cyp,Cyprus,1964,4873.956735049999,2985400853.83,0.90104,female,67.364,311288.0
cyp,Cyprus,1964,4873.956735049999,2985400853.83,0.90104,male,58.669,301233.0
cyp,Cyprus,1964,4873.956735049999,2985400853.83,0.90104,total,62.79,612521.0
cyp,Cyprus,1965,5927.92295078,3661891411.45,1.21624,female,70.425,313702.0
cyp,Cyprus,1965,5927.92295078,3661891411.45,1.21624,male,63.95,304034.0
cyp,Cyprus,1965,5927.92295078,3661891411.45,1.21624,total,67.052,617736.0
cyp,Cyprus,1966,6292.13516645,3922454141.32,1.06144,female,70.768,316236.0
cyp,Cyprus,1966,6292.13516645,3922454141.32,1.06144,male,64.47,307154.0
cyp,Cyprus,1966,6292.13516645,3922454141.32,1.06144,total,67.495,623390.0
cyp,Cyprus,1967,7108.69124087,4473151071.5,1.12977,female,71.285,318823.0
cyp,Cyprus,1967,7108.69124087,4473151071.5,1.12977,male,64.822,310428.0
cyp,Cyprus,1967,7108.69124087,4473151071.5,1.12977,total,67.917,629251.0
cyp,Cyprus,1968,7431.414329419999,4720114831.08,1.0454,female,71.428,321429.0
cyp,Cyprus,1968,7431.414329419999,4720114831.08,1.0454,male,65.344,313728.0
cyp,Cyprus,1968,7431.414329419999,4720114831.08,1.0454,total,68.273,635157.0
cyp,Cyprus,1969,8105.14147247,5196927555.78,1.09066,female,71.663,324089.0
cyp,Cyprus,1969,8105.14147247,5196927555.78,1.09066,male,65.551,317100.0
cyp,Cyprus,1969,8105.14147247,5196927555.78,1.09066,total,68.49,641189.0
cyp,Cyprus,1970,8316.996094659999,5384805853.77,1.02614,female,72.084,326848.0
cyp,Cyprus,1970,8316.996094659999,5384805853.77,1.02614,male,66.003,320598.0
cyp,Cyprus,1970,8316.996094659999,5384805853.77,1.02614,total,68.927,647446.0
cyp,Cyprus,1971,9342.71970018,6110605820.13,1.12333,female,72.405,329768.0
cyp,Cyprus,1971,9342.71970018,6110605820.13,1.12333,male,66.473,324282.0
cyp,Cyprus,1971,9342.71970018,6110605820.13,1.12333,total,69.33,654050.0
cyp,Cyprus,1972,9920.8619675,6558314772.5,1.06188,female,73.014,332885.0
cyp,Cyprus,1972,9920.8619675,6558314772.5,1.06188,male,66.861,328178.0
cyp,Cyprus,1972,9920.8619675,6558314772.5,1.06188,total,69.811,661063.0
cyp,Cyprus,1973,10098.7205758,6725111684.13,1.01793,female,73.168,335279.0
cyp,Cyprus,1973,10098.7205758,6725111684.13,1.01793,male,67.368,330658.0
cyp,Cyprus,1973,10098.7205758,6725111684.13,1.01793,total,70.163,665937.0
cyp,Cyprus,1974,9229.096597749998,6121235234.36,0.91389,female,71.681,335352.0
cyp,Cyprus,1974,9229.096597749998,6121235234.36,0.91389,male,44.709,327902.0
cyp,Cyprus,1974,9229.096597749998,6121235234.36,0.91389,total,55.23,663254.0
cyp,Cyprus,1975,7852.63834359,5178068987.47,0.85086,female,73.356,334763.0
cyp,Cyprus,1975,7852.63834359,5178068987.47,0.85086,male,67.781,324642.0
cyp,Cyprus,1975,7852.63834359,5178068987.47,0.85086,total,70.518,659405.0
cyp,Cyprus,1976,9461.36777606,6263728231.45,1.20486,female,73.742,335473.0
cyp,Cyprus,1976,9461.36777606,6263728231.45,1.20486,male,68.401,326559.0
cyp,Cyprus,1976,9461.36777606,6263728231.45,1.20486,total,71.04,662032.0
cyp,Cyprus,1977,11035.9082306,7362065416.17,1.16642,female,74.049,336639.0
cyp,Cyprus,1977,11035.9082306,7362065416.17,1.16642,male,68.638,330462.0
cyp,Cyprus,1977,11035.9082306,7362065416.17,1.16642,total,71.302,667101.0
cyp,Cyprus,1978,11910.6212021,8006903190.84,1.07926,female,74.4,337817.0
cyp,Cyprus,1978,11910.6212021,8006903190.84,1.07926,male,69.209,334432.0
cyp,Cyprus,1978,11910.6212021,8006903190.84,1.07926,total,71.767,672249.0
cyp,Cyprus,1979,13085.000852,8865729241.41,1.0986,female,74.422,339035.0
cyp,Cyprus,1979,13085.000852,8865729241.41,1.0986,male,69.439,338514.0
cyp,Cyprus,1979,13085.000852,8865729241.41,1.0986,total,71.895,677549.0
cyp,Cyprus,1980,13812.1115328,9434721898.37,1.05557,female,74.494,340325.0
cyp,Cyprus,1980,13812.1115328,9434721898.37,1.05557,male,69.498,342751.0
cyp,Cyprus,1980,13812.1115328,9434721898.37,1.05557,total,71.95,683076.0
cyp,Cyprus,1981,14161.262460499998,9755594577.09,1.02528,female,74.407,341723.0
cyp,Cyprus,1981,14161.262460499998,9755594577.09,1.02528,male,69.573,347170.0
cyp,Cyprus,1981,14161.262460499998,9755594577.09,1.02528,total,71.941,688893.0
cyp,Cyprus,1982,14990.6027702,10440909861.03,1.05856,female,74.496,344288.0
cyp,Cyprus,1982,14990.6027702,10440909861.03,1.05856,male,69.59,352209.0
cyp,Cyprus,1982,14990.6027702,10440909861.03,1.05856,total,71.981,696497.0
cyp,Cyprus,1983,15697.0259118,11101329151.16,1.04712,female,74.503,349007.0
cyp,Cyprus,1983,15697.0259118,11101329151.16,1.04712,male,70.196,358218.0
cyp,Cyprus,1983,15697.0259118,11101329151.16,1.04712,total,72.311,707225.0
cyp,Cyprus,1984,16974.361691500002,12210235492.74,1.08137,female,74.431,354725.0
cyp,Cyprus,1984,16974.361691500002,12210235492.74,1.08137,male,70.151,364609.0
cyp,Cyprus,1984,16974.361691500002,12210235492.74,1.08137,total,72.255,719334.0
cyp,Cyprus,1985,17690.564208199998,12936702725.98,1.04219,female,74.862,360363.0
cyp,Cyprus,1985,17690.564208199998,12936702725.98,1.04219,male,70.505,370914.0
cyp,Cyprus,1985,17690.564208199998,12936702725.98,1.04219,total,72.647,731277.0
cyp,Cyprus,1986,18295.1865288,13595244583.05,1.03418,female,74.572,365933.0
cyp,Cyprus,1986,18295.1865288,13595244583.05,1.03418,male,70.768,377172.0
cyp,Cyprus,1986,18295.1865288,13595244583.05,1.03418,total,72.651,743105.0
cyp,Cyprus,1987,19491.844256,14712151669.9,1.06541,female,75.196,371422.0
cyp,Cyprus,1987,19491.844256,14712151669.9,1.06541,male,71.037,383363.0
cyp,Cyprus,1987,19491.844256,14712151669.9,1.06541,total,73.089,754785.0
cyp,Cyprus,1988,21052.4103163,16131093621.28,1.08006,female,75.273,376791.0
cyp,Cyprus,1988,21052.4103163,16131093621.28,1.08006,male,71.048,389444.0
cyp,Cyprus,1988,21052.4103163,16131093621.28,1.08006,total,73.129,766235.0
cyp,Cyprus,1989,22607.8381217,17575785514.7,1.07388,female,75.566,382009.0
cyp,Cyprus,1989,22607.8381217,17575785514.7,1.07388,male,71.445,395411.0
cyp,Cyprus,1989,22607.8381217,17575785514.7,1.07388,total,73.48,777420.0
cyp,Cyprus,1990,23977.617695,18902778888.52,1.06059,female,75.382,387074.0
cyp,Cyprus,1990,23977.617695,18902778888.52,1.06059,male,71.722,401277.0
cyp,Cyprus,1990,23977.617695,18902778888.52,1.06059,total,73.539,788351.0
cyp,Cyprus,1991,23752.2839693,18976744764.12,0.9906,female,75.478,391940.0
cyp,Cyprus,1991,23752.2839693,18976744764.12,0.9906,male,71.975,407004.0
cyp,Cyprus,1991,23752.2839693,18976744764.12,0.9906,total,73.716,798944.0
cyp,Cyprus,1992,25524.0933898,20683219362.23,1.0746,female,76.139,397258.0
cyp,Cyprus,1992,25524.0933898,20683219362.23,1.0746,male,72.255,413083.0
cyp,Cyprus,1992,25524.0933898,20683219362.23,1.0746,total,74.177,810341.0
cyp,Cyprus,1993,25304.665538200003,20902514093.94,0.9914,female,76.722,404976.0
cyp,Cyprus,1993,25304.665538200003,20902514093.94,0.9914,male,72.627,421058.0
cyp,Cyprus,1993,25304.665538200003,20902514093.94,0.9914,total,74.65,826034.0
cyp,Cyprus,1994,26467.2819496,22356039642.53,1.04594,female,76.526,414340.0
cyp,Cyprus,1994,26467.2819496,22356039642.53,1.04594,male,72.932,430327.0
cyp,Cyprus,1994,26467.2819496,22356039642.53,1.04594,total,74.72,844667.0
cyp,Cyprus,1995,28478.8558828,24568566571.62,1.076,female,77.158,423391.0
cyp,Cyprus,1995,28478.8558828,24568566571.62,1.076,male,73.142,439304.0
cyp,Cyprus,1995,28478.8558828,24568566571.62,1.076,total,75.133,862695.0
cyp,Cyprus,1996,28598.432982,25174914570.72,1.0042,female,77.567,432216.0
cyp,Cyprus,1996,28598.432982,25174914570.72,1.0042,male,73.509,448074.0
cyp,Cyprus,1996,28598.432982,25174914570.72,1.0042,total,75.522,880290.0
cyp,Cyprus,1997,29147.9404264,26162258589.76,1.01921,female,77.958,440883.0
cyp,Cyprus,1997,29147.9404264,26162258589.76,1.01921,male,73.763,456685.0
cyp,Cyprus,1997,29147.9404264,26162258589.76,1.01921,total,75.841,897568.0
cyp,Cyprus,1998,30723.7076477,28098305379.01,1.05406,female,78.417,449402.0
cyp,Cyprus,1998,30723.7076477,28098305379.01,1.05406,male,74.0,465146.0
cyp,Cyprus,1998,30723.7076477,28098305379.01,1.05406,total,76.182,914548.0
cyp,Cyprus,1999,32112.0319235,29903815934.37,1.04519,female,78.363,457764.0
cyp,Cyprus,1999,32112.0319235,29903815934.37,1.04519,male,74.255,473470.0
cyp,Cyprus,1999,32112.0319235,29903815934.37,1.04519,total,76.295,931234.0
cyp,Cyprus,2000,33880.3038898,32107245945.44,1.05507,female,78.552,465991.0
cyp,Cyprus,2000,33880.3038898,32107245945.44,1.05507,male,74.601,481676.0
cyp,Cyprus,2000,33880.3038898,32107245945.44,1.05507,total,76.568,947667.0
cyp,Cyprus,2001,35050.2225291,33792865897.6,1.03453,female,79.02,474258.0
cyp,Cyprus,2001,35050.2225291,33792865897.6,1.03453,male,74.977,489869.0
cyp,Cyprus,2001,35050.2225291,33792865897.6,1.03453,total,76.989,964127.0
cyp,Cyprus,2002,36150.6826597,35479725987.0,1.0314,female,79.635,483007.0
cyp,Cyprus,2002,36150.6826597,35479725987.0,1.0314,male,75.37,498433.0
cyp,Cyprus,2002,36150.6826597,35479725987.0,1.0314,total,77.487,981440.0
cyp,Cyprus,2003,36864.6520715,36849537567.39,1.01975,female,79.992,492191.0
cyp,Cyprus,2003,36864.6520715,36849537567.39,1.01975,male,75.621,507399.0
cyp,Cyprus,2003,36864.6520715,36849537567.39,1.01975,total,77.788,999590.0
cyp,Cyprus,2004,38407.8428613,39094383048.63,1.04186,female,80.105,501418.0
cyp,Cyprus,2004,38407.8428613,39094383048.63,1.04186,male,75.815,516457.0
cyp,Cyprus,2004,38407.8428613,39094383048.63,1.04186,total,77.944,1017875.0
cyp,Cyprus,2005,39884.5987294,41326466862.61,1.03845,female,80.287,510623.0
cyp,Cyprus,2005,39884.5987294,41326466862.61,1.03845,male,75.953,525528.0
cyp,Cyprus,2005,39884.5987294,41326466862.61,1.03845,total,78.101,1036151.0
cyp,Cyprus,2006,41291.7251554,43538738254.9,1.03528,female,80.522,519822.0
cyp,Cyprus,2006,41291.7251554,43538738254.9,1.03528,male,76.255,534596.0
cyp,Cyprus,2006,41291.7251554,43538738254.9,1.03528,total,78.371,1054418.0
cyp,Cyprus,2007,42697.9204396,45802657030.44,1.03406,female,81.006,529042.0
cyp,Cyprus,2007,42697.9204396,45802657030.44,1.03406,male,76.656,543672.0
cyp,Cyprus,2007,42697.9204396,45802657030.44,1.03406,total,78.81,1072714.0
cyp,Cyprus,2008,43373.9906225,47322151494.3,1.01583,female,81.198,538274.0
cyp,Cyprus,2008,43373.9906225,47322151494.3,1.01583,male,76.813,552752.0
cyp,Cyprus,2008,43373.9906225,47322151494.3,1.01583,total,78.981,1091026.0
cyp,Cyprus,2009,41568.3561574,46114728842.9,0.95837,female,81.766,547513.0
cyp,Cyprus,2009,41568.3561574,46114728842.9,0.95837,male,77.109,561858.0
cyp,Cyprus,2009,41568.3561574,46114728842.9,0.95837,total,79.401,1109371.0
cyp,Cyprus,2010,41600.5339868,46917747835.94,1.00077,female,82.048,556764.0
cyp,Cyprus,2010,41600.5339868,46917747835.94,1.00077,male,77.362,571052.0
cyp,Cyprus,2010,41600.5339868,46917747835.94,1.00077,total,79.665,1127816.0
cyp,Cyprus,2011,40721.5396875,46686960200.85,0.97887,female,82.336,566219.0
cyp,Cyprus,2011,40721.5396875,46686960200.85,0.97887,male,77.736,580274.0
cyp,Cyprus,2011,40721.5396875,46686960200.85,0.97887,total,79.999,1146493.0
cyp,Cyprus,2012,38723.1767566,45127874023.96,0.95093,female,82.15,575895.0
cyp,Cyprus,2012,38723.1767566,45127874023.96,0.95093,male,78.091,589502.0
cyp,Cyprus,2012,38723.1767566,45127874023.96,0.95093,total,80.109,1165397.0
cyp,Cyprus,2013,36256.478125,42923863170.1,0.9363,female,82.405,585352.0
cyp,Cyprus,2013,36256.478125,42923863170.1,0.9363,male,78.409,598543.0
cyp,Cyprus,2013,36256.478125,42923863170.1,0.9363,total,80.402,1183895.0
cyp,Cyprus,2014,36006.6803882,43272864500.52,0.99311,female,82.723,594485.0
cyp,Cyprus,2014,36006.6803882,43272864500.52,0.99311,male,78.817,607316.0
cyp,Cyprus,2014,36006.6803882,43272864500.52,0.99311,total,80.771,1201801.0
cyp,Cyprus,2015,37450.3397302,45670764197.23,1.04009,female,82.873,603502.0
cyp,Cyprus,2015,37450.3397302,45670764197.23,1.04009,male,79.051,616000.0
cyp,Cyprus,2015,37450.3397302,45670764197.23,1.04009,total,80.966,1219502.0
cyp,Cyprus,2016,39729.5176611,49149863046.88,1.06086,female,83.185,612478.0
cyp,Cyprus,2016,39729.5176611,49149863046.88,1.06086,male,78.945,624634.0
cyp,Cyprus,2016,39729.5176611,49149863046.88,1.06086,total,81.056,1237112.0
cyp,Cyprus,2017,41618.4676184,52201003470.15,1.04755,female,83.415,621232.0
cyp,Cyprus,2017,41618.4676184,52201003470.15,1.04755,male,79.246,633043.0
cyp,Cyprus,2017,41618.4676184,52201003470.15,1.04755,total,81.328,1254275.0
cyp,Cyprus,2018,43435.8459802,55195536609.17,1.04367,female,83.058,629591.0
cyp,Cyprus,2018,43435.8459802,55195536609.17,1.04367,male,79.67,641146.0
cyp,Cyprus,2018,43435.8459802,55195536609.17,1.04367,total,81.382,1270737.0
cyp,Cyprus,2019,45223.3058948,58187516223.19,1.04115,female,83.27,637642.0
cyp,Cyprus,2019,45223.3058948,58187516223.19,1.04115,male,79.508,649029.0
cyp,Cyprus,2019,45223.3058948,58187516223.19,1.04115,total,81.397,1286671.0
cyp,Cyprus,2020,43173.8285132,56222988662.54,0.95468,female,83.448,645595.0
cyp,Cyprus,2020,43173.8285132,56222988662.54,0.95468,male,79.345,656652.0
cyp,Cyprus,2020,43173.8285132,56222988662.54,0.95468,total,81.391,1302247.0
cyp,Cyprus,2021,47012.8384375,61930435188.81,1.08892,female,83.204,653366.0
cyp,Cyprus,2021,47012.8384375,61930435188.81,1.08892,male,79.209,663943.0
cyp,Cyprus,2021,47012.8384375,61930435188.81,1.08892,total,81.203,1317309.0
cyp,Cyprus,2022,48722.6528882,64867878379.34,1.03637,female,83.673,660545.0
cyp,Cyprus,2022,48722.6528882,64867878379.34,1.03637,male,80.068,670825.0
cyp,Cyprus,2022,48722.6528882,64867878379.34,1.03637,total,81.889,1331370.0
cyp,Cyprus,2023,49061.0048059,65985873998.25,1.00694,female,,667374.0
cyp,Cyprus,2023,49061.0048059,65985873998.25,1.00694,male,,677602.0
cyp,Cyprus,2023,49061.0048059,65985873998.25,1.00694,total,,1344976.0
cze,Czechia,1960,9645.25471126,92031210579.6,1.06692,female,73.34,4943878.0
cze,Czechia,1960,9645.25471126,92031210579.6,1.06692,male,67.5,4658128.0
cze,Czechia,1960,9645.25471126,92031210579.6,1.06692,total,70.3487804878049,9602006.0
cze,Czechia,1961,9949.0322419,95245965755.78,1.0315,female,73.55,4937610.0
cze,Czechia,1961,9949.0322419,95245965755.78,1.0315,male,67.62,4649041.0
cze,Czechia,1961,9949.0322419,95245965755.78,1.0315,total,70.5126829268293,9586651.0
cze,Czechia,1962,10033.8723122,96299688196.93,1.00853,female,72.86,4957893.0
cze,Czechia,1962,10033.8723122,96299688196.93,1.00853,male,66.86,4666767.0
cze,Czechia,1962,10033.8723122,96299688196.93,1.00853,total,69.7868292682927,9624660.0
cze,Czechia,1963,9788.5883152,94237979692.48,0.97555,female,73.48,4982129.0
cze,Czechia,1963,9788.5883152,94237979692.48,0.97555,male,67.28,4688556.0
cze,Czechia,1963,9788.5883152,94237979692.48,0.97555,total,70.3043902439025,9670685.0
cze,Czechia,1964,10179.7586244,98425900000.0,1.03996,female,73.63,5011630.0
cze,Czechia,1964,10179.7586244,98425900000.0,1.03996,male,67.44,4716174.0
cze,Czechia,1964,10179.7586244,98425900000.0,1.03996,total,70.459512195122,9727804.0
cze,Czechia,1965,10490.9370688,101833510000.0,1.03057,female,73.39,5038129.0
cze,Czechia,1965,10490.9370688,101833510000.0,1.03057,male,67.09,4741229.0
cze,Czechia,1965,10490.9370688,101833510000.0,1.03057,total,70.1631707317073,9779358.0
cze,Czechia,1966,10889.516529,106022940000.0,1.03799,female,73.75,5060022.0
cze,Czechia,1966,10889.516529,106022940000.0,1.03799,male,67.18,4761018.0
cze,Czechia,1966,10889.516529,106022940000.0,1.03799,total,70.3848780487805,9821040.0
cze,Czechia,1967,11318.225392,110453900000.0,1.03937,female,73.66,5077260.0
cze,Czechia,1967,11318.225392,110453900000.0,1.03937,male,67.03,4775639.0
cze,Czechia,1967,11318.225392,110453900000.0,1.03937,total,70.2641463414634,9852899.0
cze,Czechia,1968,11810.662605099998,115450370000.0,1.04351,female,73.38,5090417.0
cze,Czechia,1968,11810.662605099998,115450370000.0,1.04351,male,66.47,4785929.0
cze,Czechia,1968,11810.662605099998,115450370000.0,1.04351,total,69.8407317073171,9876346.0
cze,Czechia,1969,12062.030607,118060640000.0,1.02128,female,73.06,5102319.0
cze,Czechia,1969,12062.030607,118060640000.0,1.02128,male,65.85,4794261.0
cze,Czechia,1969,12062.030607,118060640000.0,1.02128,total,69.3670731707317,9896580.0
cze,Czechia,1970,12275.812011,120318800000.0,1.01772,female,73.0,5083927.0
cze,Czechia,1970,12275.812011,120318800000.0,1.01772,male,66.05,4774144.0
cze,Czechia,1970,12275.812011,120318800000.0,1.01772,total,69.440243902439,9858071.0
cze,Czechia,1971,12978.7251009,127487100000.0,1.05726,female,73.37,5069237.0
cze,Czechia,1971,12978.7251009,127487100000.0,1.05726,male,66.16,4757578.0
cze,Czechia,1971,12978.7251009,127487100000.0,1.05726,total,69.6770731707317,9826815.0
cze,Czechia,1972,13720.407393299998,135256800000.0,1.05715,female,73.68,5091182.0
cze,Czechia,1972,13720.407393299998,135256800000.0,1.05715,male,66.84,4776450.0
cze,Czechia,1972,13720.407393299998,135256800000.0,1.05715,total,70.1765853658537,9867632.0
cze,Czechia,1973,14402.5269715,142674390000.0,1.04972,female,73.69,5119216.0
cze,Czechia,1973,14402.5269715,142674390000.0,1.04972,male,66.53,4803050.0
cze,Czechia,1973,14402.5269715,142674390000.0,1.04972,total,70.0226829268293,9922266.0
cze,Czechia,1974,15120.5541358,150690470000.0,1.04985,female,73.59,5152724.0
cze,Czechia,1974,15120.5541358,150690470000.0,1.04985,male,66.75,4835735.0
cze,Czechia,1974,15120.5541358,150690470000.0,1.04985,total,70.0865853658537,9988459.0
cze,Czechia,1975,15983.188754599998,160323540000.0,1.05705,female,74.0,5188357.0
cze,Czechia,1975,15983.188754599998,160323540000.0,1.05705,male,67.0,4870263.0
cze,Czechia,1975,15983.188754599998,160323540000.0,1.05705,total,70.4146341463415,10058620.0
cze,Czechia,1976,16642.242848299997,167969080000.0,1.04123,female,74.2,5222746.0
cze,Czechia,1976,16642.242848299997,167969080000.0,1.04123,male,67.04,4903193.0
cze,Czechia,1976,16642.242848299997,167969080000.0,1.04123,total,70.5326829268293,10125939.0
cze,Czechia,1977,17242.4686827,174999640000.0,1.03607,female,74.21,5253594.0
cze,Czechia,1977,17242.4686827,174999640000.0,1.03607,male,67.11,4933161.0
cze,Czechia,1977,17242.4686827,174999640000.0,1.03607,total,70.5734146341463,10186755.0
cze,Czechia,1978,18006.423019,183679200000.0,1.04431,female,74.26,5281317.0
cze,Czechia,1978,18006.423019,183679200000.0,1.04431,male,67.2,4960781.0
cze,Czechia,1978,18006.423019,183679200000.0,1.04431,total,70.6439024390244,10242098.0
cze,Czechia,1979,18311.6084251,187623220000.0,1.01695,female,74.34,5306234.0
cze,Czechia,1979,18311.6084251,187623220000.0,1.01695,male,67.33,4986107.0
cze,Czechia,1979,18311.6084251,187623220000.0,1.01695,total,70.749512195122,10292341.0
cze,Czechia,1980,18716.0539894,192315110000.0,1.02209,female,73.93,5311222.0
cze,Czechia,1980,18716.0539894,192315110000.0,1.02209,male,66.8,4992971.0
cze,Czechia,1980,18716.0539894,192315110000.0,1.02209,total,70.2780487804878,10304193.0
cze,Czechia,1981,18816.8397636,193615880000.0,1.00538,female,74.41,5308474.0
cze,Czechia,1981,18816.8397636,193615880000.0,1.00538,male,67.21,4992117.0
cze,Czechia,1981,18816.8397636,193615880000.0,1.00538,total,70.7221951219512,10300591.0
cze,Czechia,1982,18660.6987763,192187070000.0,0.9917,female,74.47,5315223.0
cze,Czechia,1982,18660.6987763,192187070000.0,0.9917,male,67.32,4999603.0
cze,Czechia,1982,18660.6987763,192187070000.0,0.9917,total,70.8078048780488,10314826.0
cze,Czechia,1983,19105.1252477,196839190000.0,1.02382,female,74.31,5318968.0
cze,Czechia,1983,19105.1252477,196839190000.0,1.02382,male,67.05,5004888.0
cze,Czechia,1983,19105.1252477,196839190000.0,1.02382,total,70.5914634146341,10323856.0
cze,Czechia,1984,19680.5954308,202785290000.0,1.03012,female,74.51,5321149.0
cze,Czechia,1984,19680.5954308,202785290000.0,1.03012,male,67.34,5009064.0
cze,Czechia,1984,19680.5954308,202785290000.0,1.03012,total,70.8375609756098,10330213.0
cze,Czechia,1985,20279.6869375,208985530000.0,1.03044,female,74.77,5323783.0
cze,Czechia,1985,20279.6869375,208985530000.0,1.03044,male,67.5,5013335.0
cze,Czechia,1985,20279.6869375,208985530000.0,1.03044,total,71.0463414634146,10337118.0
cze,Czechia,1986,21004.6140222,216439010000.0,1.03575,female,74.68,5325406.0
cze,Czechia,1986,21004.6140222,216439010000.0,1.03575,male,67.49,5016821.0
cze,Czechia,1986,21004.6140222,216439010000.0,1.03575,total,70.9973170731707,10342227.0
cze,Czechia,1987,21654.73008,223117460000.0,1.03095,female,75.2,5326996.0
cze,Czechia,1987,21654.73008,223117460000.0,1.03095,male,67.87,5020322.0
cze,Czechia,1987,21654.73008,223117460000.0,1.03095,total,71.4456097560976,10347318.0
cze,Czechia,1988,22271.7563144,229520430000.0,1.02849,female,75.36,5330381.0
cze,Czechia,1988,22271.7563144,229520430000.0,1.02849,male,68.1,5024895.0
cze,Czechia,1988,22271.7563144,229520430000.0,1.02849,total,71.6414634146342,10355276.0
cze,Czechia,1989,22830.3911387,235281260000.0,1.02508,female,75.43,5332695.0
cze,Czechia,1989,22830.3911387,235281260000.0,1.02508,male,68.1,5028373.0
cze,Czechia,1989,22830.3911387,235281260000.0,1.02508,total,71.6756097560976,10361068.0
cze,Czechia,1990,23256.9829476,239592910000.0,1.01869,female,75.42,5318204.0
cze,Czechia,1990,23256.9829476,239592910000.0,1.01869,male,67.54,5015151.0
cze,Czechia,1990,23256.9829476,239592910000.0,1.01869,total,71.3839024390244,10333355.0
cze,Czechia,1991,20839.6520295,214740540000.0,0.89606,female,75.75,5304874.0
cze,Czechia,1991,20839.6520295,214740540000.0,0.89606,male,68.23,5003704.0
cze,Czechia,1991,20839.6520295,214740540000.0,0.89606,total,71.8982926829268,10308578.0
cze,Czechia,1992,20939.9330739,215942370000.0,1.00481,female,76.19,5308996.0
cze,Czechia,1992,20939.9330739,215942370000.0,1.00481,male,68.54,5010127.0
cze,Czechia,1992,20939.9330739,215942370000.0,1.00481,total,72.2717073170732,10319123.0
cze,Czechia,1993,21154.8083566,218325660000.0,1.01026,female,76.43,5312759.0
cze,Czechia,1993,21154.8083566,218325660000.0,1.01026,male,69.28,5017096.0
cze,Czechia,1993,21154.8083566,218325660000.0,1.01026,total,72.7678048780488,10329855.0
cze,Czechia,1994,21984.7836477,226934410000.0,1.03923,female,76.64,5312406.0
cze,Czechia,1994,21984.7836477,226934410000.0,1.03923,male,69.48,5021181.0
cze,Czechia,1994,21984.7836477,226934410000.0,1.03923,total,72.9726829268293,10333587.0
cze,Czechia,1995,23644.9961784,243827930000.0,1.07552,female,76.65,5307140.0
cze,Czechia,1995,23644.9961784,243827930000.0,1.07552,male,69.67,5020113.0
cze,Czechia,1995,23644.9961784,243827930000.0,1.07552,total,73.0748780487805,10327253.0
