Country,Year,Total,Life_expectancy,Population
Kosovo,2011,total,77.74,1791949.0
Latvia,2011,female,78.8,1118395.0
Latvia,2011,male,68.6,941314.0
Latvia,2011,total,73.5756097560976,2059709.0
Liechtenstein,2011,female,84.2,18337.0
Liechtenstein,2011,male,79.5,17975.0
Liechtenstein,2011,total,81.7926829268293,36312.0
Lithuania,2011,female,79.3,1632755.0
Lithuania,2011,male,68.1,1395360.0
Lithuania,2011,total,73.5634146341464,3028115.0
Luxembourg,2011,female,83.6,260100.0
Luxembourg,2011,male,78.5,258247.0
Luxembourg,2011,total,80.9878048780488,518347.0
Moldova,2011,female,73.679,1532014.0
Moldova,2011,male,64.805,1328685.0
Moldova,2011,total,69.192,2860699.0
Monaco,2011,female,,17369.0
Monaco,2011,male,,16577.0
Monaco,2011,total,,33946.0
Montenegro,2011,female,78.8,321725.0
Montenegro,2011,male,73.3,298354.0
Montenegro,2011,total,75.9829268292683,620079.0
Netherlands,2011,female,83.1,8443871.0
Netherlands,2011,male,79.4,8249203.0
Netherlands,2011,total,81.2048780487805,16693074.0
North Macedonia,2011,female,77.2,986093.0
North Macedonia,2011,male,73.1,951305.0
North Macedonia,2011,total,75.1,1937398.0
Norway,2011,female,83.6,2473269.0
Norway,2011,male,79.1,2479819.0
Norway,2011,total,81.2951219512195,4953088.0
Poland,2011,female,81.1,19638978.0
Poland,2011,male,72.5,18424277.0
Poland,2011,total,76.6951219512195,38063255.0
Portugal,2011,female,83.8,5514330.0
Portugal,2011,male,77.3,5043230.0
Portugal,2011,total,80.4707317073171,10557560.0
Romania,2011,female,78.2,10432885.0
Romania,2011,male,70.8,9714643.0
Romania,2011,total,74.409756097561,20147528.0
Russian Federation,2011,female,75.61,76839670.0
Russian Federation,2011,male,64.04,66178525.0
Russian Federation,2011,total,69.6839024390244,143018195.0
San Marino,2011,female,,16878.0
San Marino,2011,male,,15742.0
San Marino,2011,total,,32620.0
Serbia,2011,female,77.2,3790599.0
Serbia,2011,male,72.0,3445920.0
Serbia,2011,total,74.5365853658537,7236519.0
Slovakia,2011,female,79.8,2770102.0
Slovakia,2011,male,72.3,2628282.0
Slovakia,2011,total,75.9585365853659,5398384.0
Slovenia,2011,female,83.3,1036939.0
Slovenia,2011,male,76.8,1015904.0
Slovenia,2011,total,79.9707317073171,2052843.0
Spain,2011,female,85.6,23630848.0
Spain,2011,male,79.5,23111849.0
Spain,2011,total,82.4756097560976,46742697.0
Sweden,2011,female,83.8,4740595.0
Sweden,2011,male,79.9,4708618.0
Sweden,2011,total,81.8024390243903,9449213.0
Switzerland,2011,female,85.0,4012563.0
Switzerland,2011,male,80.5,3899835.0
Switzerland,2011,total,82.6951219512195,7912398.0
Ukraine,2011,female,75.88,24778048.0
Ukraine,2011,male,65.98,21529805.0
Ukraine,2011,total,70.8092682926829,46307853.0
United Kingdom,2011,female,83.0,32327054.0
United Kingdom,2011,male,79.0,30931756.0
United Kingdom,2011,total,80.9512195121951,63258810.0
