Country,Year,Total,Life_expectancy,Population
Portugal,1975,total,68.309756097561,9093470.0
Romania,1975,female,71.97,10978514.0
Romania,1975,male,67.37,10315069.0
Romania,1975,total,69.6139024390244,21293583.0
Russian Federation,1975,female,73.23,72790703.0
Russian Federation,1975,male,62.48,61409297.0
Russian Federation,1975,total,67.7239024390244,134200000.0
San Marino,1975,female,,9422.0
San Marino,1975,male,,9624.0
San Marino,1975,total,,19046.0
Serbia,1975,female,70.881,3797333.0
Serbia,1975,male,65.612,3571384.0
Serbia,1975,total,68.182243902439,7368717.0
Slovakia,1975,female,73.936,2404663.0
Slovakia,1975,male,66.847,2334442.0
Slovakia,1975,total,70.3050487804878,4739105.0
Slovenia,1975,female,74.2,938577.0
Slovenia,1975,male,66.7,855004.0
Slovenia,1975,total,70.3585365853659,1793581.0
Spain,1975,female,76.31,18243680.0
Spain,1975,male,70.47,17514220.0
Spain,1975,total,73.3187804878049,35757900.0
Sweden,1975,female,77.94,4117950.0
Sweden,1975,male,72.17,4074487.0
Sweden,1975,total,74.9846341463415,8192437.0
Switzerland,1975,female,78.0,3248934.0
Switzerland,1975,male,71.49,3089698.0
Switzerland,1975,total,74.6656097560976,6338632.0
Ukraine,1975,female,73.611,26664333.0
Ukraine,1975,male,64.699,22200896.0
Ukraine,1975,total,69.0463170731707,48865229.0
United Kingdom,1975,female,75.9,28865075.0
United Kingdom,1975,male,69.7,27360725.0
United Kingdom,1975,total,72.7243902439024,56225800.0
