Country,Year,Total,Life_expectancy,Population
Russian Federation,1968,total,67.4893658536586,128928000.0
San Marino,1968,female,,8761.0
San Marino,1968,male,,9100.0
San Marino,1968,total,,17861.0
Serbia,1968,female,68.014,3619356.0
Serbia,1968,male,63.364,3388230.0
Serbia,1968,total,65.6322926829268,7007586.0
Slovakia,1968,female,73.45,2267862.0
Slovakia,1968,male,67.567,2216053.0
Slovakia,1968,total,70.436756097561,4483915.0
Slovenia,1968,female,72.4,899104.0
Slovenia,1968,male,65.6,805442.0
Slovenia,1968,total,68.9170731707317,1704546.0
Spain,1968,female,74.36,16964718.0
Spain,1968,male,68.85,16148416.0
Spain,1968,total,71.5378048780488,33113134.0
Sweden,1968,female,76.37,3961449.0
Sweden,1968,male,71.69,3950824.0
Sweden,1968,total,73.9729268292683,7912273.0
Switzerland,1968,female,75.52,3105502.0
Switzerland,1968,male,69.8,2962212.0
Switzerland,1968,total,72.590243902439,6067714.0
Ukraine,1968,female,73.386,25572903.0
Ukraine,1968,male,65.906,21041422.0
Ukraine,1968,total,69.5547804878049,46614325.0
United Kingdom,1968,female,74.9,28414616.0
United Kingdom,1968,male,68.7,26797084.0
United Kingdom,1968,total,71.7243902439025,55211700.0
