Country,Year,Total,Life_expectancy,Population
Isle of Man,1987,male,66.253,31474.0
Isle of Man,1987,total,70.678,65597.0
Italy,1987,female,79.6,29098645.0
Italy,1987,male,73.0,27503286.0
Italy,1987,total,76.219512195122,56601931.0
Kosovo,1987,female,71.513,928257.0
Kosovo,1987,male,68.417,952333.0
Kosovo,1987,total,69.929,1880590.0
Latvia,1987,female,75.19,1409321.0
Latvia,1987,male,66.41,1217262.0
Latvia,1987,total,70.6929268292683,2626583.0
Liechtenstein,1987,female,,13867.0
Liechtenstein,1987,male,,13690.0
Liechtenstein,1987,total,,27557.0
Lithuania,1987,female,76.36,1906362.0
Lithuania,1987,male,67.72,1710005.0
Lithuania,1987,total,71.9346341463415,3616367.0
Luxembourg,1987,female,77.432,190295.0
Luxembourg,1987,male,70.88,180455.0
Luxembourg,1987,total,74.0760975609756,370750.0
Moldova,1987,female,71.331,1563153.0
Moldova,1987,male,64.584,1353153.0
Moldova,1987,total,68.121,2916306.0
Monaco,1987,female,,15492.0
Monaco,1987,male,,13954.0
Monaco,1987,total,,29446.0
Montenegro,1987,female,78.542,312367.0
Montenegro,1987,male,71.811,295777.0
Montenegro,1987,total,75.0944146341464,608144.0
Netherlands,1987,female,80.06,7432866.0
Netherlands,1987,male,73.51,7232171.0
Netherlands,1987,total,76.7051219512195,14665037.0
North Macedonia,1987,female,72.325,1041114.0
North Macedonia,1987,male,68.521,994043.0
North Macedonia,1987,total,70.3766097560976,2035157.0
Norway,1987,female,79.58,2116858.0
Norway,1987,male,72.75,2070047.0
Norway,1987,total,76.0817073170732,4186905.0
Poland,1987,female,75.2,19294355.0
Poland,1987,male,66.8,18373690.0
Poland,1987,total,70.8975609756098,37668045.0
Portugal,1987,female,77.2,5193343.0
Portugal,1987,male,70.3,4836688.0
Portugal,1987,total,73.6658536585366,10030031.0
Romania,1987,female,72.3,11815386.0
Romania,1987,male,66.3,11134044.0
Romania,1987,total,69.2268292682927,22949430.0
Russian Federation,1987,female,74.27,77904240.0
Russian Federation,1987,male,64.84,68003760.0
Russian Federation,1987,total,69.44,145908000.0
San Marino,1987,female,,11537.0
San Marino,1987,male,,11149.0
San Marino,1987,total,,22686.0
Serbia,1987,female,72.265,4079646.0
Serbia,1987,male,66.073,3788381.0
Serbia,1987,total,69.0934878048781,7868027.0
Slovakia,1987,female,75.13,2666496.0
Slovakia,1987,male,67.24,2556344.0
Slovakia,1987,total,71.0887804878049,5222840.0
Slovenia,1987,female,76.1,1025529.0
Slovenia,1987,male,68.1,964247.0
Slovenia,1987,total,72.0024390243902,1989776.0
Spain,1987,female,80.17,19687919.0
Spain,1987,male,73.45,18996896.0
Spain,1987,total,76.7280487804878,38684815.0
Sweden,1987,female,80.15,4252702.0
Sweden,1987,male,74.18,4145102.0
Sweden,1987,total,77.0921951219512,8397804.0
Switzerland,1987,female,80.66,3354304.0
Switzerland,1987,male,73.9,3190802.0
Switzerland,1987,total,77.1975609756098,6545106.0
Ukraine,1987,female,74.9,27763193.0
Ukraine,1987,male,66.3,23752539.0
Ukraine,1987,total,70.4951219512195,51515732.0
United Kingdom,1987,female,78.2,29134567.0
United Kingdom,1987,male,72.5,27667483.0
United Kingdom,1987,total,75.280487804878,56802050.0
