Country,Year,Total,Life_expectancy,Population
Italy,1962,female,71.89,26213742.0
Italy,1962,male,66.54,24665708.0
Italy,1962,total,69.149756097561,50879450.0
Kosovo,1962,female,63.629,512816.0
Kosovo,1962,male,60.643,524134.0
Kosovo,1962,total,62.134,1036950.0
Latvia,1962,female,73.19,1209602.0
Latvia,1962,male,65.85,971984.0
Latvia,1962,total,69.430487804878,2181586.0
Liechtenstein,1962,female,,8908.0
Liechtenstein,1962,male,,8535.0
Liechtenstein,1962,total,,17443.0
Lithuania,1962,female,72.44,1537169.0
Lithuania,1962,male,65.91,1326181.0
Lithuania,1962,total,69.0953658536585,2863350.0
Luxembourg,1962,female,71.5,162523.0
Luxembourg,1962,male,64.872,158227.0
Luxembourg,1962,total,68.1051707317073,320750.0
Moldova,1962,female,65.749,1163410.0
Moldova,1962,male,57.663,983817.0
Moldova,1962,total,61.922,2147227.0
Monaco,1962,female,,12131.0
Monaco,1962,male,,9947.0
Monaco,1962,total,,22078.0
Montenegro,1962,female,68.272,265531.0
Montenegro,1962,male,63.637,237027.0
Montenegro,1962,total,65.8979756097561,502558.0
Netherlands,1962,female,75.68,5924125.0
Netherlands,1962,male,71.08,5881564.0
Netherlands,1962,total,73.3239024390244,11805689.0
North Macedonia,1962,female,58.727,755705.0
North Macedonia,1962,male,56.377,716040.0
North Macedonia,1962,total,57.5233414634146,1471745.0
Norway,1962,female,76.05,1825866.0
Norway,1962,male,70.97,1813052.0
Norway,1962,total,73.4480487804878,3638918.0
Poland,1962,female,70.5,15627529.0
Poland,1962,male,64.5,14680971.0
Poland,1962,total,67.4268292682927,30308500.0
Portugal,1962,female,67.225,4691862.0
Portugal,1962,male,61.282,4302123.0
Portugal,1962,total,64.1810243902439,8993985.0
Romania,1962,female,66.992,9596015.0
Romania,1962,male,63.602,9080535.0
Romania,1962,total,65.2556585365854,18676550.0
Russian Federation,1962,female,71.647,67362193.0
Russian Federation,1962,male,63.161,55228807.0
Russian Federation,1962,total,67.300512195122,122591000.0
San Marino,1962,female,,7966.0
San Marino,1962,male,,8217.0
San Marino,1962,total,,16183.0
Serbia,1962,female,66.187,3503835.0
Serbia,1962,male,62.852,3236429.0
Serbia,1962,total,64.4788292682927,6740264.0
Slovakia,1962,female,72.652,2141480.0
Slovakia,1962,male,68.002,2096708.0
Slovakia,1962,total,70.2702926829268,4238188.0
Slovenia,1962,female,72.0,855656.0
Slovenia,1962,male,66.1,747993.0
Slovenia,1962,total,68.9780487804878,1603649.0
Spain,1962,female,72.08,15935490.0
Spain,1962,male,67.08,15087876.0
Spain,1962,total,69.5190243902439,31023366.0
Sweden,1962,female,75.43,3788933.0
Sweden,1962,male,71.37,3772655.0
Sweden,1962,total,73.3504878048781,7561588.0
Switzerland,1962,female,74.09,2867418.0
Switzerland,1962,male,68.44,2706397.0
Switzerland,1962,total,71.1960975609756,5573815.0
Ukraine,1962,female,72.586,24307096.0
Ukraine,1962,male,66.238,19636578.0
Ukraine,1962,total,69.3345853658537,43943674.0
United Kingdom,1962,female,74.0,27460134.0
United Kingdom,1962,male,68.0,25789866.0
United Kingdom,1962,total,70.9268292682927,53250000.0
