Country,Year,Total,Life_expectancy,Population
Poland,1976,female,74.6,17622202.0
Poland,1976,male,66.9,16734098.0
Poland,1976,total,70.6560975609756,34356300.0
Portugal,1976,female,72.6,4871793.0
Portugal,1976,male,65.3,4484017.0
Portugal,1976,total,68.8609756097561,9355810.0
Romania,1976,female,72.06,11123180.0
Romania,1976,male,67.45,10428454.0
Romania,1976,total,69.6987804878049,21551634.0
Russian Federation,1976,female,73.05,73219157.0
Russian Federation,1976,male,62.19,61927843.0
Russian Federation,1976,total,67.4875609756098,135147000.0
San Marino,1976,female,,9474.0
San Marino,1976,male,,9636.0
San Marino,1976,total,,19110.0
Serbia,1976,female,71.11,3823203.0
Serbia,1976,male,65.927,3595770.0
Serbia,1976,total,68.4552926829268,7418973.0
Slovakia,1976,female,74.088,2431015.0
Slovakia,1976,male,67.011,2358492.0
Slovakia,1976,total,70.4631951219512,4789507.0
Slovenia,1976,female,74.2,951778.0
Slovenia,1976,male,66.6,868471.0
Slovenia,1976,total,70.3073170731707,1820249.0
Spain,1976,female,76.68,18429265.0
Spain,1976,male,70.75,17708547.0
Spain,1976,total,73.6426829268293,36137812.0
Sweden,1976,female,77.94,4135359.0
Sweden,1976,male,72.14,4086927.0
Sweden,1976,total,74.9692682926829,8222286.0
Switzerland,1976,female,78.13,3232725.0
Switzerland,1976,male,71.6,3069779.0
Switzerland,1976,total,74.7853658536585,6302504.0
Ukraine,1976,female,73.564,26780401.0
Ukraine,1976,male,64.737,22340441.0
Ukraine,1976,total,69.0428536585366,49120842.0
United Kingdom,1976,female,75.9,28853290.0
United Kingdom,1976,male,69.8,27358678.0
United Kingdom,1976,total,72.7756097560976,56211968.0
